url,Community Name,Latitude,Longitude,Street Address,City,State,Zip Code,County,School District,"Status (Active, Upcoming, Sold Out)",Builder,Product Type,Avg Lot Size,# of Garages,Adult Community (Y/N),Incentive %,Incentive $,Current Incentive Type,Model hours,Phone number,Website,Overall Description of the Community,Foundation Type,Model Name,Plan Description,# BR,# BA,# 1/2 BA,# of Floors,Minimum SQFT,Minimum Base Price (Current),Previous Price,Last Updated,Maximum Price,Maximum SQFT,Plan Features,Interior Specifications Descriptions,First Floor Master (Y/N),Amenities Available,Attributes/Features,Exterior Specifications Available,Interior Specifications Available,QMI Incentive %,QMI Incentive $,QMI Current Incentive Type,QMI Model Name,QMI # of Garages,QMI # of BR,QMI # of BA,QMI # of 1/2 BA,QMI Model SQFT,QMI Model # of Floor,QMI Model Price,QMI Availability Date,QMI Lot SQFT,QMI Interior/Exterior Attributes,HOA Fee,HOA Services,Other Fees (i.e. CDD),Community - Open Date,Community - Closed Date,Total Lots,# of Sales per month,Total Lots Sold,Total Lots - Total Sold
https://www.nealcommunities.com/new-homes/canoe-creek/eventide-4-2/14312-skipping-stone-loop-parrish-fl-34219-homesite-490/,Canoe Creek,27.556589,-82.401791,14312 Skipping Stone Loop,Parrish,FL,34219,,,Active,Neal Communities,SFD,,2,,,,,,,https://www.nealcommunities.com,"All-New Homes and Amenities! Canoe Creek is an exciting home community with spacious homes and many amenities for fitness, fun and community connections. Presented by award-winning new home builder Neal Communities through an inviting, all-American, urban farmhouse feel, the community strives to be as welcoming as it is comfortable. Located in Parrish, Canoe Creek provides easy access to the Ellenton Outlets, Fort Hamer Park and the Manatee River. As part of the Manatee County school district, students attend Annie Lucy Williams Elementary, Buffalo Creek Middle or the newly opened Parrish Community High School.",,Eventide 4,"Move In Ready - Eventide 4 at Canoe Creek - Homesite 42
WAS $594,990, IS NOW: $554,990
Sophisticated and fun, the spacious Eventide 4 plan at Canoe Creek offers a comfortable layout designed for relaxation or entertaining. The foyer opens to a beautiful dining area, providing ambience to every meal. An expansive great room is the perfect spot to unwind and opens to the beautifully-equipped kitchen with island and breakfast nook, ideal for creating new dishes and enjoying conversation with refreshments.
A large master suite includes 2 walk-in closets and a master bath with walk-in shower and water closet. The guest bedroom is located convenient to the second bath. The home also features a den with elegant French doors, making for a sophisticated private study or library. Recessed ceilings in the great room and master bedroom and an outdoor kitchen wall for the lanai.",2,2,,1,1904,527990,,2026-03-06T14:07:13+00:00,,,"Living Room, Dining Room, Guest Room, Office, Impact Resistant Glass, Recessed Ceiling, Pocket Sliding Glass Door",,,Y,"Living Room, Dining Room, Guest Room, Office, Impact Resistant Glass, Recessed Ceiling, Pocket Sliding Glass Door",,,,,,Eventide 4,2,2,2,,1904,1,527990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/canoe-creek/harvest-3/14406-skipping-stone-loop-harvest3-434/,Canoe Creek,27.556589,-82.401791,14406 Skipping Stone Loop,Parrish,FL,34219,,,Upcoming,Neal Communities,SFD,,3,,,,,,,https://www.nealcommunities.com,"All-New Homes and Amenities! Canoe Creek is an exciting home community with spacious homes and many amenities for fitness, fun and community connections. Presented by award-winning new home builder Neal Communities through an inviting, all-American, urban farmhouse feel, the community strives to be as welcoming as it is comfortable. Located in Parrish, Canoe Creek provides easy access to the Ellenton Outlets, Fort Hamer Park and the Manatee River. As part of the Manatee County school district, students attend Annie Lucy Williams Elementary, Buffalo Creek Middle or the newly opened Parrish Community High School.",,Harvest 3,"UNDER CONSTRUCTION - Harvest 3 at Canoe Creek - Homesite #434
Welcome home to Harvest 3, a 2,456 sq. ft. floor plan made for cultivating new memories and quality time with your family. The foyer and stylish gallery open to the kitchen featuring walk-in pantry and large island, perfect for entertaining as you cook. Whether you cook, enjoy meals or lounge in the dining or great room areas, you will be greeted with a gorgeous lanai view!
The generously designed master suite features a recessed ceiling and an over-sized walk-in closet on one end. Nestled between the bedroom and closet is the master bath, featuring double sink vanity and private water closet.
**DISCLAIMER: Photos are of the Harvest 3 model home and are for illustrative purposes only.",3,3,,1,2456,646990,,2026-03-05T13:48:42+00:00,,,"Living Room, Dining Room, Guest Room, Office, Impact Resistant Glass, Recessed Ceilings, Water View",,,Y,"Living Room, Dining Room, Guest Room, Office, Impact Resistant Glass, Recessed Ceilings, Water View",,,,,,Harvest 3,3,3,3,,2456,1,646990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/canoe-creek/heritage-2/4411-spoon-blade-drive-heritage-676/,Canoe Creek,27.556589,-82.401791,4411 Spoon Blade Drive,Parrish,FL,34219,,,Active,Neal Communities,SFD,,2,,,,,,,https://www.nealcommunities.com,"All-New Homes and Amenities! Canoe Creek is an exciting home community with spacious homes and many amenities for fitness, fun and community connections. Presented by award-winning new home builder Neal Communities through an inviting, all-American, urban farmhouse feel, the community strives to be as welcoming as it is comfortable. Located in Parrish, Canoe Creek provides easy access to the Ellenton Outlets, Fort Hamer Park and the Manatee River. As part of the Manatee County school district, students attend Annie Lucy Williams Elementary, Buffalo Creek Middle or the newly opened Parrish Community High School.",,Heritage 2,"MOVE IN READY - Heritage at Canoe Creek - Homesite #676
The Heritage is a 2-story, 4 bedroom, 2.5 bath single-family home featuring 2,428 sq.ft. of living space. The first floor holds a beautifully-equipped kitchen and over-sized walk-in pantry, offering plenty of space for culinary creativity. The oversized island and café area are the perfect setting to enjoy your meals or catch up with friends over coffee. The great room features sliding doors, where you can enjoy the view of your lanai in or outdoors. The master bedroom is located on the first floor, with dual sink vanities, a walk-in closet and corner shower.
Upstairs, there is a second bath, located between the second and third bedroom. Two of the bedrooms have walk-in closets, and all are anchored by a spacious loft that you can transform into an area reflecting your personal tastes. A 2-car garage and beautiful foyer complete the home.
**DISCLAIMER: Photos are of the Heritage model home and are for illustrative purposes only.",4,2,1,2,2428,490990,,2026-04-20T20:07:44+00:00,,,"Living Room, Dining Room, Guest Room, Bonus Room, Impact Resistant Glass on 2nd Story, Extended Lanai, Coffered Ceilings",,,Y,"Living Room, Dining Room, Guest Room, Bonus Room, Impact Resistant Glass on 2nd Story, Extended Lanai, Coffered Ceilings",,,,,,Heritage 2,2,4,2,1,2428,2,490990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/canoe-creek/kiawah-2-3/13507-wildwater-court-kiawah2-773/,Canoe Creek,27.556589,-82.401791,13507 Wildwater Court,Parrish,FL,34219,,,Upcoming,Neal Communities,SFD,,3,,,,,,,https://www.nealcommunities.com,"All-New Homes and Amenities! Canoe Creek is an exciting home community with spacious homes and many amenities for fitness, fun and community connections. Presented by award-winning new home builder Neal Communities through an inviting, all-American, urban farmhouse feel, the community strives to be as welcoming as it is comfortable. Located in Parrish, Canoe Creek provides easy access to the Ellenton Outlets, Fort Hamer Park and the Manatee River. As part of the Manatee County school district, students attend Annie Lucy Williams Elementary, Buffalo Creek Middle or the newly opened Parrish Community High School.",,Kiawah 2,"UNDER CONSTRUCTION - Kiawah 2 with pool & spa - Homesite #773
From the lovely front porch to the covered lanai in back, the Neal Communities-designed Kiawah 2 home plan feels expansive and inviting. The four-bedroom plus den home offers a spacious master suite. A bedroom with room for a sitting area, an over-sized walk-in closet and a luxurious bath with dual sink vanities, a walk-in shower, oval freestanding tub, recessed ceiling, and private water closet. Two of the additional bedrooms share a Jack and Jill dual sink full bath while the fourth bedroom sits near a pool bath just off the lanai. All bedrooms have walk-in closets. The large great room opens to the island kitchen, which features a walk-in pantry, and dining room area.
DISCLAIMER: Photos are of the Kiawah model home and for illustrative purposes only.",4,3,,1,2908,898990,,2026-04-01T20:25:01+00:00,,,"Living Room, Dining Room, Guest Room, Office, Bonus Room, Pool & Spa by Waterscapes, Pocket Sliding Glass Door, Tankless Water Heater",,,Y,"Living Room, Dining Room, Guest Room, Office, Bonus Room, Pool & Spa by Waterscapes, Pocket Sliding Glass Door, Tankless Water Heater",,,,,,Kiawah 2,3,4,3,,2908,1,898990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/canoe-creek/sanibel-2-2/13508-wildwater-court-sanibel2-lot-763/,Canoe Creek,27.556589,-82.401791,13508 Wildwater Court,Parrish,FL,34219,,,Upcoming,Neal Communities,SFD,,3,,,,,,,https://www.nealcommunities.com,"All-New Homes and Amenities! Canoe Creek is an exciting home community with spacious homes and many amenities for fitness, fun and community connections. Presented by award-winning new home builder Neal Communities through an inviting, all-American, urban farmhouse feel, the community strives to be as welcoming as it is comfortable. Located in Parrish, Canoe Creek provides easy access to the Ellenton Outlets, Fort Hamer Park and the Manatee River. As part of the Manatee County school district, students attend Annie Lucy Williams Elementary, Buffalo Creek Middle or the newly opened Parrish Community High School.",,Sanibel 2,"UNDER CONSTRUCTION - Sanibel 2 w/ pool at Canoe Creek - Homesite 763
The Sanibel 2 features a generously-sized open living area at its heart, with an island kitchen with walk-in pantry, breakfast nook, and family room, which has views into the separate dining room. The master suite spans one side of the home and includes a large master bedroom with recessed ceiling and an optional door directly to the lanai with a professionaly designed pool by Waterscapes, two walk-in closets and spacious master bath with two sink vanities, oval freestanding tub, walk-in shower, and private water closet. The Sanibel also includes two additional bedrooms and a den. For those looking to entertain, there is a club room in lieu of the den, offering the perfect area for celebrating family events or hosting a game night with friends.
**DISCLAIMER: Photos are of the Sanibel model home and are for illustrative purposes only.",3,3,,1,2559,853988,,2026-03-05T13:48:15+00:00,,,"Living Room, Dining Room, Guest Room, Office, Pool Professionally designed by Waterscapes, Impact Resistant Glass, Corner Lot",,,Y,"Living Room, Dining Room, Guest Room, Office, Pool Professionally designed by Waterscapes, Impact Resistant Glass, Corner Lot",,,,,,Sanibel 2,3,3,3,,2559,1,853988,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/boca-royale-golf-country-club/sanibel-2-3/11152-hogan-circle-sanibel2-711/,Boca Royale Golf & Country Club,26.993411657927737,-82.36687143648173,11152 Hogan Circle,Englewood,FL,34223,,,Upcoming,Neal Communities,SFD,,3,,,,,,,https://www.nealcommunities.com,"Semi-private and rich in recreation and social opportunities, Boca Royale Golf & Country Club in south Sarasota County offers a rare lifestyle that feels more like vacation than the everyday. Residents of the gated 1,000-acre community enjoy a full line of fun and fitness amenities, including an 18-hole golf course. A beautiful amenity center and clubhouse round out the community.",,Sanibel 2,"UNDER CONSTRUCTION - Sanibel with Pool at Boca Royale - Homesite #711
Sanibel 2 in Boca Royale features a generously-sized open living area at its heart, with an island kitchen with walk-in pantry, breakfast nook, and family room, which has views into the separate dining room. The master suite spans one side of the home and includes a large master bedroom with coffered ceiling, two walk-in closets and spacious master bath with two sink vanities, oval freestanding tub, walk-in shower, and private water closet. The Sanibel 2 also includes two additional bedrooms and a den, plus the club room.
Private pool and spa is custom designed by Waterscapes.
DISCLAIMER: Photos are of the Sanibel model and are for illustrative purposes only.",3,3,,1,2654,1029990,,2026-04-24T20:29:40+00:00,,,"Living Room, Dining Room, Office, Private Pool, Impact Resistant Glass Windows, Garage Extension, Club Room with extended lanai",,,Y,"Living Room, Dining Room, Office, Private Pool, Impact Resistant Glass Windows, Garage Extension, Club Room with extended lanai",,,,,,Sanibel 2,3,3,3,,2654,1,1029990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/boca-royale-golf-country-club/sanibel-2-3/26024-norman-drive-sanibel2-662/,Boca Royale Golf & Country Club,26.993411657927737,-82.36687143648173,26024 Norman Drive,Englewood,FL,34223,,,Upcoming,Neal Communities,SFD,,3,,,,,,,https://www.nealcommunities.com,"Semi-private and rich in recreation and social opportunities, Boca Royale Golf & Country Club in south Sarasota County offers a rare lifestyle that feels more like vacation than the everyday. Residents of the gated 1,000-acre community enjoy a full line of fun and fitness amenities, including an 18-hole golf course. A beautiful amenity center and clubhouse round out the community.",,Sanibel 2,"UNDER CONSTRUCTION - Sanibel with Pool & Spa at Boca Royale - Homesite #662
Sanibel 2 in Boca Royale features a generously-sized open living area at its heart, with an island kitchen with walk-in pantry, breakfast nook, and family room, which has views into the separate dining room. The master suite spans one side of the home and includes a large master bedroom with coffered ceiling, two walk-in closets and spacious master bath with two sink vanities, oval freestanding tub, walk-in shower, and private water closet. The Sanibel 2 also includes two additional bedrooms and a den, plus the club room.
Private pool and spa is custom designed by Waterscapes.
**DISCLAIMER: Photos are of the Sanibel model and are for illustrative purposes only.",3,3,,1,2654,995990,,2026-05-01T18:35:44+00:00,,,"Living Room, Dining Room, Office, Pool & Spa by Waterscapes, Impact Resistant Glass Windows, Club Room",,,Y,"Living Room, Dining Room, Office, Pool & Spa by Waterscapes, Impact Resistant Glass Windows, Club Room",,,,,,Sanibel 2,3,3,3,,2654,1,995990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/boca-royale-golf-country-club/savannah-2-2/11156-hogan-circle-savannah2-712/,Boca Royale Golf & Country Club,26.993411657927737,-82.36687143648173,11156 Hogan Circle,Englewood,FL,34223,,,Upcoming,Neal Communities,SFD,,3,,,,,,,https://www.nealcommunities.com,"Semi-private and rich in recreation and social opportunities, Boca Royale Golf & Country Club in south Sarasota County offers a rare lifestyle that feels more like vacation than the everyday. Residents of the gated 1,000-acre community enjoy a full line of fun and fitness amenities, including an 18-hole golf course. A beautiful amenity center and clubhouse round out the community.",,Savannah 2,"UNDER CONSTRUCTION - Savannah II with Pool & Spa at Boca Royale - Homesite #712
Welcome Home to the Savannah 2, an exciting 3 bedroom, 3 bath, 3-car garage single-family home by Neal Communities at Boca Royale Golf & Country Club. This new home includes open space living across 2,868 sq.ft. with a Great Room, dining area, gourmet kitchen and formal den. The master bedroom includes recessed ceiling, 2 walk-in closets, a luxurious soaking tub, corner shower, and 2 vanity sinks. This home includes a guest room with walk-in closet and en-suite accommodations plus a third bedroom for those looking to host family and friends. This home features the club room option, in lieu of a fourth bedroom.
A covered lanai with private pool & spa and 3-car garage complete this spacious home.
**DISCLAIMER: Photos are of the Savannah II model home and are for illustrative purposes only.",3,3,,1,2868,1032990,,2026-05-01T18:37:33+00:00,,,"Living Room, Dining Room, Office, Media Room, Club Room, Impact Resistant Glass Windows, Private Pool & Spa",,,Y,"Living Room, Dining Room, Office, Media Room, Club Room, Impact Resistant Glass Windows, Private Pool & Spa",,,,,,Savannah 2,3,3,3,,2868,1,1032990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/boca-royale-golf-country-club/savannah-2-2/26016-norman-drive-savannah2-660/,Boca Royale Golf & Country Club,26.993411657927737,-82.36687143648173,26016 Norman Drive,Englewood,FL,34223,,,Upcoming,Neal Communities,SFD,,3,,,,,,,https://www.nealcommunities.com,"Semi-private and rich in recreation and social opportunities, Boca Royale Golf & Country Club in south Sarasota County offers a rare lifestyle that feels more like vacation than the everyday. Residents of the gated 1,000-acre community enjoy a full line of fun and fitness amenities, including an 18-hole golf course. A beautiful amenity center and clubhouse round out the community.",,Savannah 2,"UNDER CONSTRUCTION - Savannah II with pool at Boca Royale - Homesite #660
Welcome Home to the Savannah 2, an exciting 3 bedroom, 3 bath, 3-car garage single-family home by Neal Communities at Boca Royale Golf & Country Club. This new home includes open space living across 2,868 sq.ft. with a Great Room, dining area, gourmet kitchen and formal den. The master bedroom includes recessed ceiling, 2 walk-in closets, a luxurious soaking tub, corner shower, and 2 vanity sinks. A Guest Room with en-suite accommodations and walk-in closet is the second bedroom, and a Tech Space has been included for additional electronics or flexible space needs. This home also includes third bedroom for those looking to host family and friends. This home features the club room option, in lieu of a fourth bedroom.
A covered lanai with private pool & spa and 3-car garage complete this spacious home.
**DISCLAIMER: Photos are of a Savannah II model and are for illustrative purposes only.",3,3,,1,2868,1051990,,2026-05-01T18:38:04+00:00,,,"Living Room, Dining Room, Office, Media Room, Club Room, Impact Resistant Glass Windows, Private Pool & Spa",,,Y,"Living Room, Dining Room, Office, Media Room, Club Room, Impact Resistant Glass Windows, Private Pool & Spa",,,,,,Savannah 2,3,3,3,,2868,1,1051990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/boca-royale-golf-country-club/tidewinds-2/26903-pavin-drive-tidewinds-465/,Boca Royale Golf & Country Club,26.993411657927737,-82.36687143648173,26903 Pavin Drive,Englewood,FL,34223,,,Active,Neal Communities,SFA,,2,,,,,,,https://www.nealcommunities.com,"Semi-private and rich in recreation and social opportunities, Boca Royale Golf & Country Club in south Sarasota County offers a rare lifestyle that feels more like vacation than the everyday. Residents of the gated 1,000-acre community enjoy a full line of fun and fitness amenities, including an 18-hole golf course. A beautiful amenity center and clubhouse round out the community.",,Tidewinds,"Move in Ready - Tidewinds Villa home at Boca Royale - Homesite #465
The Tidewinds, a twin villa-style home design by Neal Communities, offers 1,632 sq. ft. of comfortable living space. The well-appointed kitchen featuring an island and walk-in pantry, is open to the dining area where you can enjoy your daily meals. For an added touch of elegance, a coffered ceiling has been added to the relaxing great room. A pocket sliding glass door in the great room leads to the covered lanai, perfect for lounging. The home also features a den, ideal for a home office or personal library. The roomy master suite features two closets including a walk-in, and a dual-sink master bath with walk-in shower and private water closet. The second bedroom is situated at the front of the home next to a full bath.
Call us today to learn more about the Tidewinds Villa home!",2,2,,1,1632,494990,,2026-05-01T18:34:45+00:00,,,"Living Room, Dining Room, Office, Guest Room, Extended Lanai",,,Y,"Living Room, Dining Room, Office, Guest Room, Extended Lanai",,,,,,Tidewinds,2,2,2,,1632,1,494990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/boca-royale-golf-country-club/tidewinds-2/27492-janzen-court-tidewinds-539/,Boca Royale Golf & Country Club,26.993411657927737,-82.36687143648173,27492 Janzen Court,Englewood,FL,34223,,,Active,Neal Communities,SFA,,2,,,,,,,https://www.nealcommunities.com,"Semi-private and rich in recreation and social opportunities, Boca Royale Golf & Country Club in south Sarasota County offers a rare lifestyle that feels more like vacation than the everyday. Residents of the gated 1,000-acre community enjoy a full line of fun and fitness amenities, including an 18-hole golf course. A beautiful amenity center and clubhouse round out the community.",,Tidewinds,"MOVE IN READY - Tidewinds Villa - Homesite #539
The Tidewinds 2, a twin villa-style home design by Neal Communities, offers 1,638 sq. ft. of comfortable living space. The beautifully-equipped kitchen featuring an island and walk-in pantry, is open to the dining area where you can enjoy your daily meals. For an added touch of elegance, the relaxing great room offers a recessed ceiling. A sliding glass door in the great room leads to the covered lanai, perfect for lounging. The home also features a den, ideal for a home office or personal library. The roomy master suite features two closets including a walk-in, and a dual-sink master bath with walk-in shower and private water closet. The second bedroom is situated at the front of the home next to a full bath.
Find out more about Tidewinds 2 at Boca Royale in Sarasota and explore your options. Come by or call to schedule an appointment today.",2,2,,1,1632,449990,,2026-05-01T18:34:18+00:00,,,"Living Room, Dining Room, Office, Impact Resistant Glass Windows, Extended Lanai, Pocket Sliding Door",,,Y,"Living Room, Dining Room, Office, Impact Resistant Glass Windows, Extended Lanai, Pocket Sliding Door",,,,,,Tidewinds,2,2,2,,1632,1,449990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/boca-royale-golf-country-club-at-wellen-park/bright-meadow-2-6/27250-royale-dornoch-avenue-bright-meadow2-390/,Boca Royale Golf & Country Club at Wellen Park,26.993411657927737,-82.36687143648173,27250 Royale Dornoch Avenue,Englewood,FL,34223,,,Upcoming,Neal Communities,SFD,,3,,,,,,,https://www.nealcommunities.com,Escape the everyday and find your endless vacation at Boca Royale Golf & Country Club at Wellen Park. This isn’t just a community; it’s a vibrant lifestyle rich in recreation and social opportunities.,,Bright Meadow 2,"UNDER CONSTRUCTION - Bright Meadow 2 with private pool at Boca Royale - Homesite #390
The Bright Meadow 2 plan by Neal Communities is designed with those features most desired by homeowners. The foyer entry leads to a spacious and open family room with recessed ceiling. An open kitchen is situated off this area, complete with large walk-in pantry, gracefully curved island and breakfast nook. French doors from the great room open to the den. Glass sliding doors in the great room provide access to the roomy covered lanai and beautiful pool. Besides the master bedroom with recessed ceiling the suite holds two walk-in closets and master bath with dual sinks, walk-in shower and water closet. Two secondary bedrooms each include a walk-in closet, and one of the bedrooms has been crafted as a guest suite with private bath.
Find out more about this Neal Communities home design in Sarasota County. Call to learn more and come by to tour the model homes.
DISCLAIMER: Photos are of the Bright model home and are for illustrative purposes only.",3,2,1,1,2309,794990,,2026-05-01T18:28:01+00:00,,,"Living Room, Dining Room, Office, Guest Room, Impact Resistant Glass Windows, Pool & Spa by Waterscapes, Pocket Sliding Door in Great Room",,,Y,"Living Room, Dining Room, Office, Guest Room, Impact Resistant Glass Windows, Pool & Spa by Waterscapes, Pocket Sliding Door in Great Room",,,,,,Bright Meadow 2,3,3,2,1,2309,1,794990,,,,,,,,,,,,
